date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category
12/23/2014,BAD01,3.4,2.15,2.27,1.96,109.05,117.46,95.2,Normal
12/24/2014,BAD01,15.9,1.7,1.94,1.54,78.02,93.83,67.93,Normal
12/25/2014,BAD01,111.9,1.76,2.3,1.6,82.28,119.7,71.62,Normal
12/26/2014,BAD01,0,3.04,3.33,2.4,180.34,205.88,127.29,Normal
12/27/2014,BAD01,0,3.06,3.33,2.7,182.06,205.88,151.11,Normal
12/28/2014,BAD01,0,2.41,2.67,2.15,128.47,148.66,108.64,Normal
12/29/2014,BAD01,0,1.82,2.11,1.58,85.83,105.75,70.38,Normal
12/30/2014,BAD01,0.6,1.44,1.57,1.33,61.97,69.77,55.62,Normal
12/31/2014,BAD01,0,1.24,1.32,1.15,50.68,55.06,45.81,Normal
1/1/2015,BAD01,0,1.06,1.15,0.98,41.19,45.81,37.21,Normal
1/2/2015,BAD01,0,1.04,1.11,1,40.34,43.73,38.19,Normal
1/3/2015,BAD01,0,0.99,1.05,0.92,37.51,40.67,34.34,Normal
1/4/2015,BAD01,0,0.93,1.02,0.88,34.64,39.18,32.47,Normal
1/5/2015,BAD01,4.2,0.9,0.95,0.88,33.58,35.77,32.47,Normal
1/6/2015,BAD01,26.6,1.01,1.16,0.96,38.5,46.34,36.25,Normal
1/7/2015,BAD01,0,1.46,1.54,1.22,63.23,67.93,49.54,Normal
1/8/2015,BAD01,0,1.24,1.34,1.17,50.58,56.18,46.86,Normal
1/9/2015,BAD01,0,1.14,1.17,1.1,45.08,46.86,43.21,Normal
1/10/2015,BAD01,0,1.02,1.14,0.94,39.43,45.29,35.29,Normal
1/11/2015,BAD01,0,0.91,0.98,0.86,33.88,37.21,31.55,Normal
1/12/2015,BAD01,0,0.88,0.92,0.84,32.35,34.34,30.65,Normal
1/13/2015,BAD01,0,0.83,0.88,0.78,30.21,32.47,27.98,Normal
1/14/2015,BAD01,0,0.73,0.77,0.7,25.85,27.54,24.56,Normal
1/15/2015,BAD01,0,0.66,0.7,0.62,22.98,24.56,21.32,Normal
1/16/2015,BAD01,0,0.7,0.76,0.65,24.37,27.11,22.52,Normal
1/17/2015,BAD01,0,0.77,0.81,0.72,27.36,29.3,25.4,Normal
1/18/2015,BAD01,0,0.85,0.88,0.81,31.14,32.47,29.3,Normal
1/19/2015,BAD01,0,0.84,0.9,0.77,30.61,33.4,27.54,Normal
1/20/2015,BAD01,0,0.89,1.01,0.79,33.17,38.68,28.42,Normal
1/21/2015,BAD01,0,0.98,1.07,0.89,37.09,41.68,32.94,Normal
1/22/2015,BAD01,0,0.88,1,0.76,32.59,38.19,27.11,Normal
1/23/2015,BAD01,0,0.89,1.02,0.74,32.9,39.18,26.25,Normal
1/24/2015,BAD01,0.9,1.03,1.15,1,39.89,45.81,38.19,Normal
1/25/2015,BAD01,3.9,1.41,1.57,1.17,60.59,69.77,46.86,Normal
1/26/2015,BAD01,0,1.01,1.37,0.84,38.7,57.89,30.65,Normal
1/27/2015,BAD01,0,0.8,0.88,0.7,29.09,32.47,24.56,Normal
1/28/2015,BAD01,0,0.77,0.86,0.68,27.66,31.55,23.74,Normal
1/29/2015,BAD01,27.6,0.84,1.08,0.78,30.66,42.19,27.98,Normal
1/30/2015,BAD01,0,1.32,1.45,1.11,55.09,62.54,43.73,Normal
1/31/2015,BAD01,0,0.91,1.14,0.78,34.03,45.29,27.98,Normal
2/1/2015,BAD01,0,1.63,1.86,1.04,73.94,88.4,40.17,Normal
2/2/2015,BAD01,0,1.77,2.01,1.3,82.77,98.68,53.93,Normal
2/3/2015,BAD01,12,1,1.26,0.88,38.45,51.72,32.47,Normal
2/4/2015,BAD01,0,0.98,1.12,0.86,37.25,44.25,31.55,Normal
2/5/2015,BAD01,25.2,0.83,0.98,0.7,30.5,37.21,24.56,Normal
2/6/2015,BAD01,0,0.88,1.04,0.76,32.39,40.17,27.11,Normal
2/7/2015,BAD01,0,0.93,1.05,0.86,35.03,40.67,31.55,Normal
2/8/2015,BAD01,0,0.96,1.11,0.87,36.25,43.73,32.01,Normal
2/9/2015,BAD01,19.2,1,1.14,0.84,38.06,45.29,30.65,Normal
2/10/2015,BAD01,45.9,1.08,1.42,0.99,42.57,60.78,37.7,Normal
2/11/2015,BAD01,40.1,1.46,1.6,1.29,63.14,71.62,53.38,Normal
2/12/2015,BAD01,0,1.71,1.91,1.41,78.7,91.78,60.2,Normal
2/13/2015,BAD01,0,1.25,1.46,1.11,51.33,63.13,43.73,Normal
2/14/2015,BAD01,5.9,0.98,1.34,0.88,37.63,56.18,32.47,Normal
2/15/2015,BAD01,0,1.45,1.64,1.14,62.82,74.11,45.29,Normal
2/16/2015,BAD01,0,0.82,1.11,0.66,29.94,43.73,22.92,Normal
2/17/2015,BAD01,0,0.78,0.88,0.67,27.83,32.47,23.33,Normal
2/18/2015,BAD01,0,0.83,1.01,0.7,30.43,38.68,24.56,Normal
2/19/2015,BAD01,0,0.82,0.91,0.74,29.75,33.87,26.25,Normal
2/20/2015,BAD01,0,0.83,1.01,0.7,30.25,38.68,24.56,Normal
2/21/2015,BAD01,0,1.01,1.06,0.9,38.58,41.18,33.4,Normal
2/22/2015,BAD01,0,1.02,1.14,0.82,39.24,45.29,29.75,Normal
2/23/2015,BAD01,0.6,0.77,1.02,0.63,27.57,39.18,21.71,Normal
2/24/2015,BAD01,0,1.14,1.31,0.93,45.36,54.49,34.81,Normal
2/25/2015,BAD01,0,0.89,0.92,0.83,33,34.34,30.19,Normal
2/26/2015,BAD01,0,0.69,0.82,0.6,24.4,29.75,20.53,Normal
2/27/2015,BAD01,25.6,0.83,0.92,0.69,30.4,34.34,24.15,Normal
2/28/2015,BAD01,0,0.85,1.21,0.74,31.33,49,26.25,Normal
3/1/2015,BAD01,0,1.2,1.4,0.91,48.97,59.62,33.87,Normal
3/2/2015,BAD01,5,0.82,1.07,0.7,30.05,41.68,24.56,Normal
3/3/2015,BAD01,7.6,1.24,1.54,1.1,50.57,67.93,43.21,Normal
3/4/2015,BAD01,1.4,1.77,2.08,1.46,82.6,103.61,63.13,Normal
3/5/2015,BAD01,4.4,1.35,1.43,1.19,57.07,61.37,47.93,Normal
3/6/2015,BAD01,0,0.97,1.16,0.74,36.69,46.34,26.25,Normal
3/7/2015,BAD01,54,0.8,0.92,0.72,29.08,34.34,25.4,Normal
3/8/2015,BAD01,0,0.81,0.92,0.72,29.27,34.34,25.4,Normal
3/9/2015,BAD01,11.5,0.85,1.04,0.68,31.38,40.17,23.74,Normal
3/10/2015,BAD01,0.8,0.79,0.97,0.7,28.35,36.73,24.56,Normal
3/11/2015,BAD01,0,0.72,0.8,0.64,25.48,28.86,22.11,Normal
3/12/2015,BAD01,8.4,1.02,1.86,0.7,41.42,88.4,24.56,Normal
3/13/2015,BAD01,26.4,1.02,1.12,0.9,39.02,44.25,33.4,Normal
3/14/2015,BAD01,9.6,0.83,0.9,0.76,30.07,33.4,27.11,Normal
3/15/2015,BAD01,0,0.82,0.87,0.81,29.96,32.01,29.3,Normal
3/16/2015,BAD01,0,0.78,1,0.7,28.08,38.19,24.56,Normal
3/17/2015,BAD01,0,1.34,1.5,1.08,56.49,65.52,42.19,Normal
3/18/2015,BAD01,0,0.91,1.14,0.81,34.07,45.29,29.3,Normal
3/19/2015,BAD01,0,0.81,0.94,0.66,29.32,35.29,22.92,Normal
3/20/2015,BAD01,0,0.81,1.03,0.62,29.42,39.67,21.32,Normal
3/21/2015,BAD01,0,0.95,1.09,0.72,35.9,42.7,25.4,Normal
3/22/2015,BAD01,0,0.74,0.95,0.61,26.13,35.77,20.92,Normal
3/23/2015,BAD01,0,0.88,1,0.79,32.6,38.19,28.42,Normal
3/24/2015,BAD01,0,0.73,0.86,0.57,25.87,31.55,19.38,Normal
3/25/2015,BAD01,0,0.99,1.06,0.88,37.93,41.18,32.47,Normal
3/26/2015,BAD01,0,0.99,1.06,0.88,37.93,41.18,32.47,Normal
3/27/2015,BAD01,13.7,0.95,1.16,0.73,35.89,46.34,25.82,Normal
3/28/2015,BAD01,46.6,0.7,0.82,0.65,24.47,29.75,22.52,Normal
3/29/2015,BAD01,0,1.23,1.48,0.83,50.93,64.32,30.19,Normal
3/30/2015,BAD01,13.9,1.29,1.48,1.13,53.54,64.32,44.76,Normal
3/31/2015,BAD01,13.7,1.37,1.4,1.33,57.92,59.62,55.62,Normal
4/1/2015,BAD01,1.7,1.6,1.76,1.42,71.46,81.79,60.78,Normal
4/2/2015,BAD01,0,1.51,1.7,1.38,66.45,77.92,58.47,Normal
4/3/2015,BAD01,0,2.23,2.44,1.82,114.63,130.38,85.74,Normal
4/4/2015,BAD01,0,1.34,1.86,1.02,56.91,88.4,39.18,Normal
4/5/2015,BAD01,0,1.08,1.11,0.98,41.99,43.73,37.21,Normal
4/6/2015,BAD01,14,1.07,1.3,0.99,41.81,53.93,37.7,Normal
4/7/2015,BAD01,31.1,1.41,1.51,1.3,60.32,66.12,53.93,Normal
4/8/2015,BAD01,0,2.3,2.43,1.62,120.41,129.61,72.86,Normal
4/9/2015,BAD01,0.6,1.97,2.31,1.59,96.39,120.45,71,Normal
4/10/2015,BAD01,0,1.47,1.57,1.34,63.93,69.77,56.18,Normal
4/11/2015,BAD01,0,1.35,1.42,1.29,56.99,60.78,53.38,Normal
4/12/2015,BAD01,0,1.67,1.83,1.44,76.05,86.4,61.95,Normal
4/13/2015,BAD01,0,2.18,2.39,1.92,110.95,126.53,92.46,Normal
4/14/2015,BAD01,0,1.7,1.91,1.4,77.8,91.78,59.62,Normal
4/15/2015,BAD01,1.1,1.16,1.37,0.99,46.35,57.89,37.7,Normal
4/16/2015,BAD01,0.9,1.42,1.66,1.02,61,75.37,39.18,Normal
4/17/2015,BAD01,4.7,1.19,1.42,1.05,48.01,60.78,40.67,Normal
4/18/2015,BAD01,0,1.02,1.08,0.96,39.06,42.19,36.25,Normal
4/19/2015,BAD01,0.3,1.08,1.23,0.97,42.51,50.08,36.73,Normal
4/20/2015,BAD01,12.4,1.55,2.42,1.2,69.47,128.83,48.46,Normal
4/21/2015,BAD01,14.6,2.87,2.99,2.51,165.51,175.54,135.85,Normal
4/22/2015,BAD01,0,2.55,2.85,2.15,139.49,163.57,108.64,Normal
4/23/2015,BAD01,0,1.73,2.11,1.4,80.06,105.75,59.62,Normal
4/24/2015,BAD01,51.3,1.2,1.37,1.08,48.27,57.89,42.19,Normal
4/25/2015,BAD01,11.2,1.54,1.69,1.32,67.89,77.28,55.06,Normal
4/26/2015,BAD01,0,1.15,1.36,1.05,46.09,57.32,40.67,Normal
4/27/2015,BAD01,0,1.31,1.41,1.14,54.34,60.2,45.29,Normal
4/28/2015,BAD01,0,1.08,1.18,1,42.19,47.4,38.19,Normal
4/29/2015,BAD01,24.2,1,1.27,0.9,38.53,52.27,33.4,Normal
4/30/2015,BAD01,18.3,1.42,1.57,1.3,60.57,69.77,53.93,Normal
5/1/2015,BAD01,48.2,1.51,1.86,1.39,66.37,88.4,59.04,Normal
5/2/2015,BAD01,22.4,2.36,2.57,2.01,124.39,140.6,98.68,Normal
5/3/2015,BAD01,19.9,1.78,2.02,1.67,82.97,99.38,76.01,Normal
5/4/2015,BAD01,0,1.81,1.94,1.69,85.07,93.83,77.28,Normal
5/5/2015,BAD01,0,1.7,1.76,1.52,78.04,81.79,66.72,Normal
5/6/2015,BAD01,4.5,1.36,1.5,1.27,57.53,65.52,52.27,Normal
5/7/2015,BAD01,3.7,1.13,1.26,1.04,44.93,51.72,40.17,Normal
5/8/2015,BAD01,232,1.09,1.22,1.01,42.56,49.54,38.68,Normal
5/9/2015,BAD01,10.4,2.28,2.71,1.23,120.57,151.93,50.08,Normal
5/10/2015,BAD01,10.1,2.32,2.63,2.04,121.23,145.42,100.78,Normal
5/11/2015,BAD01,0,2.06,2.13,2,102.18,107.19,97.98,Normal
5/12/2015,BAD01,0,1.66,1.96,1.33,75.77,95.2,55.62,Normal
5/13/2015,BAD01,21.6,1.18,1.31,1.04,47.25,54.49,40.17,Normal
5/14/2015,BAD01,24.4,1.23,1.31,1.08,50.21,54.49,42.19,Normal
5/15/2015,BAD01,1.4,1.22,1.27,1.15,49.78,52.27,45.81,Normal
5/16/2015,BAD01,1.1,1.07,1.14,1,41.7,45.29,38.19,Normal
5/17/2015,BAD01,5.9,1.14,1.27,1.04,45.62,52.27,40.17,Normal
5/18/2015,BAD01,2,1.26,1.36,1.18,51.67,57.32,47.4,Normal
5/19/2015,BAD01,13.9,1.42,1.5,1.29,60.65,65.52,53.38,Normal
5/20/2015,BAD01,1.1,1.74,1.8,1.51,80.4,84.41,66.12,Normal
5/21/2015,BAD01,20,1.68,1.75,1.59,76.63,81.14,71,Normal
5/22/2015,BAD01,1.4,1.49,1.58,1.32,64.95,70.38,55.06,Normal
5/23/2015,BAD01,2.5,1.2,1.3,1.12,48.46,53.93,44.25,Normal
5/24/2015,BAD01,2,1.13,1.24,1.06,44.55,50.63,41.18,Normal
5/25/2015,BAD01,0,0.98,1.06,0.89,37,41.18,32.94,Normal
5/26/2015,BAD01,0,0.83,0.88,0.8,30.24,32.47,28.86,Normal
5/27/2015,BAD01,0,0.79,0.81,0.78,28.31,29.3,27.98,Normal
5/28/2015,BAD01,0,0.73,0.79,0.67,26.01,28.42,23.33,Normal
5/29/2015,BAD01,0,0.69,0.74,0.61,24.14,26.25,20.92,Normal
5/30/2015,BAD01,1.1,0.63,0.71,0.56,21.83,24.98,19,Normal
5/31/2015,BAD01,10.6,0.73,1,0.63,25.82,38.19,21.71,Normal
6/1/2015,BAD01,12,1.3,1.57,1.07,54.22,69.77,41.68,Normal
6/2/2015,BAD01,8.4,1.43,1.58,1.25,61.68,70.38,51.17,Normal
6/3/2015,BAD01,2,1.11,1.24,0.99,43.74,50.63,37.7,Normal
6/4/2015,BAD01,24.1,0.96,1.08,0.9,36.14,42.19,33.4,Normal
6/5/2015,BAD01,44.8,1.54,1.96,1.09,69.22,95.2,42.7,Normal
6/6/2015,BAD01,0,1.75,1.94,1.55,81.49,93.83,68.54,Normal
6/7/2015,BAD01,0,1.33,1.53,1.17,55.82,67.33,46.86,Normal
6/8/2015,BAD01,0,1.03,1.14,0.95,39.89,45.29,35.77,Normal
6/9/2015,BAD01,0,0.91,0.94,0.87,33.94,35.29,32.01,Normal
6/10/2015,BAD01,2.5,0.84,0.86,0.82,30.44,31.55,29.75,Normal
6/11/2015,BAD01,16.8,0.92,1.4,0.79,34.65,59.62,28.42,Normal
6/12/2015,BAD01,10.7,1.77,1.93,1.48,82.58,93.14,64.32,Normal
6/13/2015,BAD01,0,1.16,1.48,0.95,46.45,64.32,35.77,Normal
6/14/2015,BAD01,1.9,0.86,0.95,0.78,31.55,35.77,27.98,Normal
6/15/2015,BAD01,4.1,0.81,0.94,0.74,29.23,35.29,26.25,Normal
6/16/2015,BAD01,35.3,0.81,0.86,0.74,29.28,31.55,26.25,Normal
6/17/2015,BAD01,8.5,0.9,1,0.82,33.52,38.19,29.75,Normal
6/18/2015,BAD01,0,1.1,1.22,1,43.04,49.54,38.19,Normal
6/19/2015,BAD01,0.3,1.24,1.28,1.18,50.39,52.82,47.4,Normal
6/20/2015,BAD01,0,1.16,1.19,1.13,46.19,47.93,44.76,Normal
6/21/2015,BAD01,0,0.97,1.11,0.89,36.93,43.73,32.94,Normal
6/22/2015,BAD01,3.3,0.86,0.92,0.82,31.52,34.34,29.75,Normal
6/23/2015,BAD01,3.6,0.76,0.81,0.72,27.27,29.3,25.4,Normal
6/24/2015,BAD01,2.2,0.75,0.8,0.72,26.63,28.86,25.4,Normal
6/25/2015,BAD01,0,0.73,0.78,0.7,25.9,27.98,24.56,Normal
6/26/2015,BAD01,12.1,0.7,0.72,0.68,24.45,25.4,23.74,Normal
6/27/2015,BAD01,10.6,0.89,1.14,0.7,33.47,45.29,24.56,Normal
6/28/2015,BAD01,21.6,1.21,1.62,1.07,49.1,72.86,41.68,Normal
6/29/2015,BAD01,0,2.16,2.36,1.69,109.98,124.24,77.28,Normal
6/30/2015,BAD01,9,1.81,2.16,1.4,85.76,109.36,59.62,Normal
7/1/2015,BAD01,0.8,1.18,1.37,1.06,47.64,57.89,41.18,Normal
7/2/2015,BAD01,3.7,0.9,1.04,0.82,33.22,40.17,29.75,Normal
7/3/2015,BAD01,2.9,0.78,0.88,0.66,28.11,32.47,22.92,Normal
7/4/2015,BAD01,6.7,0.76,0.86,0.62,27.14,31.55,21.32,Normal
7/5/2015,BAD01,5.4,0.82,0.97,0.7,29.78,36.73,24.56,Normal
7/6/2015,BAD01,7.8,0.84,0.91,0.8,30.52,33.87,28.86,Normal
7/7/2015,BAD01,0,0.83,0.89,0.78,30.23,32.94,27.98,Normal
7/8/2015,BAD01,0,0.74,0.78,0.7,26.22,27.98,24.56,Normal
7/9/2015,BAD01,31.5,0.72,0.75,0.68,25.22,26.68,23.74,Normal
7/10/2015,BAD01,78.5,0.99,1.62,0.66,38.93,72.86,22.92,Normal
7/11/2015,BAD01,6.1,1.9,2.24,0.84,91.79,115.23,30.65,Normal
7/12/2015,BAD01,0,2.02,2.3,1.63,99.95,119.7,73.49,Normal
7/13/2015,BAD01,12.3,1.33,1.6,1.06,55.82,71.62,41.18,Normal
7/14/2015,BAD01,19.9,1.01,1.12,0.9,38.48,44.25,33.4,Normal
7/15/2015,BAD01,7.5,1.22,1.42,1.09,49.82,60.78,42.7,Normal
7/16/2015,BAD01,1.2,1.42,1.49,1.26,60.93,64.92,51.72,Normal
7/17/2015,BAD01,2.8,1.39,1.48,1.26,59.04,64.32,51.72,Normal
7/18/2015,BAD01,10.4,1.43,1.54,1.32,61.23,67.93,55.06,Normal
7/19/2015,BAD01,17.4,1.26,1.38,1.14,51.83,58.47,45.29,Normal
7/20/2015,BAD01,51.6,1.1,1.28,1.01,43.36,52.82,38.68,Normal
7/21/2015,BAD01,4.8,1.4,1.47,1.26,59.61,63.73,51.72,Normal
7/22/2015,BAD01,29.3,1.19,1.75,1.04,48.48,81.14,40.17,Normal
7/23/2015,BAD01,26,2.52,2.8,1.89,137.18,159.38,90.42,Normal
7/24/2015,BAD01,0,2.81,2.91,2.55,160.33,168.66,139.01,Normal
7/25/2015,BAD01,7,2.19,2.52,1.86,112.2,136.64,88.4,Normal
7/26/2015,BAD01,0,1.66,1.83,1.55,75.22,86.4,68.54,Normal
7/27/2015,BAD01,0,1.36,1.54,1.16,57.62,67.93,46.34,Normal
7/28/2015,BAD01,0,1.02,1.14,0.92,39.38,45.29,34.34,Normal
7/29/2015,BAD01,0,0.89,0.92,0.84,32.96,34.34,30.65,Normal
7/30/2015,BAD01,0,0.87,0.92,0.8,31.92,34.34,28.86,Normal
7/31/2015,BAD01,0,0.84,0.93,0.72,30.76,34.81,25.4,Normal
8/1/2015,BAD01,4.2,0.81,0.91,0.68,29.16,33.87,23.74,Normal
8/2/2015,BAD01,28.8,0.8,0.93,0.72,28.71,34.81,25.4,Normal
8/3/2015,BAD01,0,1.21,1.56,0.87,49.73,69.15,32.01,Normal
8/4/2015,BAD01,29,1.28,1.48,1.16,53.07,64.32,46.34,Normal
8/5/2015,BAD01,3.6,2.04,2.42,1.39,102.22,128.83,59.04,Normal
8/6/2015,BAD01,1.4,2.08,2.4,1.72,104.31,127.29,79.2,Normal
8/7/2015,BAD01,12.1,1.31,1.66,1.11,54.58,75.37,43.73,Normal
8/8/2015,BAD01,4.5,0.99,1.1,0.91,37.51,43.21,33.87,Normal
8/9/2015,BAD01,13.5,0.83,0.89,0.79,30.33,32.94,28.42,Normal
8/10/2015,BAD01,25.4,0.83,0.89,0.74,30.23,32.94,26.25,Normal
8/11/2015,BAD01,0.6,1.02,1.16,0.87,39.27,46.34,32.01,Normal
8/12/2015,BAD01,0,0.95,1.05,0.88,35.76,40.67,32.47,Normal
8/13/2015,BAD01,3.1,0.77,0.83,0.71,27.4,30.19,24.98,Normal
8/14/2015,BAD01,0.6,0.76,0.89,0.62,27.14,32.94,21.32,Normal
8/15/2015,BAD01,0,0.77,0.86,0.6,27.63,31.55,20.53,Normal
8/16/2015,BAD01,0.3,0.77,0.84,0.62,27.42,30.65,21.32,Normal
8/17/2015,BAD01,16.2,0.76,0.94,0.69,27.09,35.29,24.15,Normal
8/18/2015,BAD01,0.8,1.14,1.24,0.98,45.43,50.63,37.21,Normal
8/19/2015,BAD01,1.4,0.93,1.06,0.82,34.95,41.18,29.75,Normal
8/20/2015,BAD01,0,0.81,0.92,0.71,29.16,34.34,24.98,Normal
8/21/2015,BAD01,0.3,0.75,0.8,0.69,26.64,28.86,24.15,Normal
8/22/2015,BAD01,9.4,0.67,0.75,0.6,23.22,26.68,20.53,Normal
8/23/2015,BAD01,1.4,0.62,0.64,0.58,21.13,22.11,19.76,Normal
8/24/2015,BAD01,10.2,0.66,0.71,0.6,22.95,24.98,20.53,Normal
8/25/2015,BAD01,21.3,0.91,1.2,0.72,34.34,48.46,25.4,Normal
8/26/2015,BAD01,30.8,1.51,1.78,1.24,66.07,83.1,50.63,Normal
8/27/2015,BAD01,0.8,1.93,1.99,1.8,92.86,97.28,84.41,Normal
8/28/2015,BAD01,2,1.85,1.91,1.77,87.5,91.78,82.44,Normal
8/29/2015,BAD01,20.1,1.7,1.88,1.47,77.93,89.75,63.73,Normal
8/30/2015,BAD01,9.9,1.31,1.46,1.2,54.35,63.13,48.46,Normal
8/31/2015,BAD01,2.8,1.7,1.96,1.24,78.58,95.2,50.63,Normal
9/1/2015,BAD01,5.5,1.56,1.8,1.38,69.55,84.41,58.47,Normal
9/2/2015,BAD01,0,1.2,1.36,1.08,48.5,57.32,42.19,Normal
9/3/2015,BAD01,86.5,1.07,1.58,0.9,41.81,70.38,33.4,Normal
9/4/2015,BAD01,0,2.77,3.1,1.76,158.24,185.16,81.79,Normal
9/5/2015,BAD01,0.6,2.75,3.02,2.45,155.55,178.14,131.16,Normal
9/6/2015,BAD01,19.5,2.11,2.42,1.8,106.42,128.83,84.41,Normal
9/7/2015,BAD01,0,1.63,1.78,1.56,73.44,83.1,69.15,Normal
9/8/2015,BAD01,0,1.41,1.55,1.22,60.38,68.54,49.54,Normal
9/9/2015,BAD01,5.9,1.15,1.21,1.1,45.76,49,43.21,Normal
9/10/2015,BAD01,4.8,1.06,1.13,1,40.98,44.76,38.19,Normal
9/11/2015,BAD01,9.5,1.17,1.24,1.1,47.02,50.63,43.21,Normal
9/12/2015,BAD01,0,1.1,1.14,1.07,43.26,45.29,41.68,Normal
9/13/2015,BAD01,0.6,0.99,1.07,0.89,37.96,41.68,32.94,Normal
9/14/2015,BAD01,3.5,0.98,1.06,0.88,37.06,41.18,32.47,Normal
9/15/2015,BAD01,3.4,1.46,1.94,1,64.6,93.83,38.19,Normal
9/16/2015,BAD01,7.6,1.96,2.1,1.92,95.37,105.04,92.46,Normal
9/17/2015,BAD01,8.1,2.34,2.41,2.14,122.52,128.06,107.91,Normal
9/18/2015,BAD01,54.1,2.54,2.7,2.36,138.59,151.11,124.24,Normal
9/19/2015,BAD01,4.8,3.08,3.38,2.73,183.29,210.5,153.57,Normal
9/20/2015,BAD01,11.8,3.47,3.51,3.4,218.9,222.67,212.35,Alert
9/21/2015,BAD01,0,3.3,3.42,3.12,203.48,214.22,186.93,Normal
9/22/2015,BAD01,5.1,2.78,3.1,2.48,157.59,185.16,133.5,Normal
9/23/2015,BAD01,0.6,2.17,2.46,1.9,110.25,131.94,91.1,Normal
9/24/2015,BAD01,18,1.78,1.89,1.7,83.41,90.42,77.92,Normal
9/25/2015,BAD01,76.2,2.18,2.6,1.9,111.2,143,91.1,Normal
9/26/2015,BAD01,47.1,2.91,3.38,2.64,169.09,210.5,146.22,Normal
9/27/2015,BAD01,26.9,3.76,4.03,3.44,246.77,273.85,216.08,Minor Flood
9/28/2015,BAD01,125.5,4.07,4.13,4,278.3,284.14,270.79,Minor Flood
9/29/2015,BAD01,16.6,4.27,4.48,4.02,299.11,321.24,272.83,Minor Flood
9/30/2015,BAD01,15.8,4.37,4.48,4.22,309.81,321.24,293.52,Minor Flood
10/1/2015,BAD01,0,3.95,4.2,3.66,265.65,291.42,237.03,Minor Flood
10/2/2015,BAD01,0,3.26,3.64,2.89,200.11,235.09,166.96,Alert
10/3/2015,BAD01,2.8,2.56,2.85,2.32,140.24,163.57,121.2,Normal
10/4/2015,BAD01,109.7,2.08,2.29,1.9,103.48,118.95,91.1,Normal
10/5/2015,BAD01,23.6,2.75,3.35,1.95,157.69,207.72,94.52,Normal
10/6/2015,BAD01,1.4,3.38,3.48,3.16,210.37,219.84,190.49,Normal
10/7/2015,BAD01,28,2.8,3.13,2.51,159.73,187.82,135.85,Normal
10/8/2015,BAD01,15.7,2.42,2.48,2.32,128.85,133.5,121.2,Normal
10/9/2015,BAD01,0,2.23,2.31,2.16,114.38,120.45,109.36,Normal
10/10/2015,BAD01,0,2.04,2.23,1.79,101.06,114.49,83.76,Normal
10/11/2015,BAD01,18.5,1.56,1.76,1.41,69.03,81.79,60.2,Normal
10/12/2015,BAD01,16.2,1.35,1.4,1.28,56.91,59.62,52.82,Normal
10/13/2015,BAD01,4.2,1.31,1.37,1.22,54.47,57.89,49.54,Normal
10/14/2015,BAD01,0,1.25,1.36,1.18,51.23,57.32,47.4,Normal
10/15/2015,BAD01,9.3,1.51,2.1,1.33,66.43,105.04,55.62,Normal
10/16/2015,BAD01,13.9,2.23,2.36,2.1,114.69,124.24,105.04,Normal
10/17/2015,BAD01,14.7,2.95,3.26,2.4,172.71,199.49,127.29,Normal
10/18/2015,BAD01,86,3.3,3.46,3.24,203.01,217.96,197.68,Normal
10/19/2015,BAD01,0,3.72,3.9,3.5,243.17,260.69,221.72,Alert
10/20/2015,BAD01,0,3.95,3.98,3.88,265.6,268.76,258.68,Alert
10/21/2015,BAD01,0,3.58,3.86,3.34,229.57,256.68,206.8,Alert
10/22/2015,BAD01,1.7,3.49,3.56,3.31,220.87,227.42,204.05,Alert
10/23/2015,BAD01,0,2.97,3.3,2.66,174.35,203.13,147.84,Normal
10/24/2015,BAD01,52.4,2.73,3.14,2.46,153.57,188.7,131.94,Normal
10/25/2015,BAD01,0,3.71,3.88,3.2,242.42,258.68,194.07,Alert
10/26/2015,BAD01,0,3.62,3.85,3.3,233.18,255.69,203.13,Alert
10/27/2015,BAD01,0,2.81,3.26,2.42,160.56,199.49,128.83,Normal
10/28/2015,BAD01,24.9,2.4,2.75,2.3,127.35,155.22,119.7,Normal
10/29/2015,BAD01,2.5,2.71,2.89,2.35,152.21,166.96,123.48,Normal
10/30/2015,BAD01,2.3,2.05,2.32,1.84,101.38,121.2,87.07,Normal
10/31/2015,BAD01,39,1.65,1.82,1.5,74.53,85.74,65.52,Normal
11/1/2015,BAD01,13.9,1.66,1.75,1.55,75.64,81.14,68.54,Normal
11/2/2015,BAD01,4.5,1.86,2.24,1.68,88.97,115.23,76.64,Normal
11/3/2015,BAD01,0,2.25,2.36,2,115.89,124.24,97.98,Normal
11/4/2015,BAD01,7.7,1.92,2.48,1.62,93.12,133.5,72.86,Normal
11/5/2015,BAD01,72.2,2.42,2.74,2.2,128.67,154.4,112.28,Normal
11/6/2015,BAD01,65.4,3.12,3.45,2.78,186.86,217.02,157.71,Normal
11/7/2015,BAD01,1.5,3.93,4.18,3.5,263.75,289.33,221.72,Minor Flood
11/8/2015,BAD01,87.3,4.24,4.26,4.19,295.23,297.72,290.38,Minor Flood
11/9/2015,BAD01,4.5,4.26,4.3,4.13,297.6,301.95,284.14,Minor Flood
11/10/2015,BAD01,1.1,3.79,4.11,3.34,250.13,282.07,206.8,Minor Flood
11/11/2015,BAD01,0,2.97,3.3,2.6,173.86,203.13,143,Normal
