date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category
2023-07-14,THA01,0.0,2.06,2.44,1.7,53.13,72.67,36.04,Normal
2023-07-15,THA01,4.2,2.61,3.07,2.11,82.79,109.55,55.35,Normal
2023-07-16,THA01,4.7,2.55,3.07,2.12,79.61,109.55,55.86,Normal
2023-07-17,THA01,12.0,2.72,2.92,2.39,88.75,100.34,69.95,Normal
2023-07-18,THA01,5.0,2.34,2.75,2.17,67.29,90.22,58.39,Normal
2023-07-19,THA01,5.6,2.01,2.16,1.86,50.46,57.88,43.27,Normal
2023-07-20,THA01,0.0,1.81,1.94,1.7,40.91,47.03,36.04,Normal
2023-07-21,THA01,0.0,1.64,1.7,1.52,33.6,36.04,28.43,Normal
2023-07-22,THA01,0.9,1.56,1.64,1.5,30.2,33.44,27.62,Normal
2023-07-23,THA01,0.0,1.5,1.57,1.45,27.65,30.49,25.63,Normal
2023-07-24,THA01,1.1,1.45,1.59,1.34,25.59,31.33,21.42,Normal
2023-07-25,THA01,12.4,1.48,1.59,1.39,26.89,31.33,23.3,Normal
2023-07-26,THA01,1.1,1.46,1.55,1.26,25.98,29.66,18.51,Normal
2023-07-27,THA01,1.1,1.39,1.45,1.34,23.18,25.63,21.42,Normal
2023-07-28,THA01,0.0,1.33,1.37,1.3,20.86,22.54,19.94,Normal
2023-07-29,THA01,0.0,1.29,1.3,1.24,19.54,19.94,17.8,Normal
2023-07-30,THA01,0.0,1.34,1.46,1.25,21.26,26.03,18.15,Normal
2023-07-31,THA01,0.0,1.33,1.38,1.26,21.02,22.92,18.51,Normal
2023-08-01,THA01,0.0,1.29,1.35,1.22,19.56,21.79,17.1,Normal
2023-08-02,THA01,0.0,1.2,1.27,1.12,16.3,18.86,13.75,Normal
2023-08-03,THA01,1.4,1.16,1.19,1.12,14.96,16.07,13.75,Normal
2023-08-04,THA01,1.2,1.13,1.18,1.1,14.06,15.73,13.11,Normal
2023-08-05,THA01,0.0,1.15,1.18,1.09,14.64,15.73,12.79,Normal
2023-08-06,THA01,0.0,1.2,1.38,1.13,16.49,22.92,14.07,Normal
2023-08-07,THA01,0.0,1.35,1.46,1.28,21.68,26.03,19.22,Normal
2023-08-08,THA01,2.1,1.18,1.29,1.13,15.76,19.58,14.07,Normal
2023-08-09,THA01,0.0,1.11,1.16,1.07,13.49,15.06,12.16,Normal
2023-08-10,THA01,21.2,1.05,1.09,1.02,11.69,12.79,10.64,Normal
2023-08-11,THA01,2.7,1.03,1.04,1.0,10.79,11.24,10.04,Normal
2023-08-12,THA01,1.5,1,1.04,0.98,10.07,11.24,9.46,Normal
2023-08-13,THA01,0.0,0.99,1.03,0.92,9.65,10.94,7.79,Normal
2023-08-14,THA01,0.0,0.97,0.99,0.9,9.11,9.75,7.25,Normal
2023-08-15,THA01,0.0,0.95,0.96,0.94,8.67,8.89,8.33,Normal
2023-08-16,THA01,6.9,0.96,1.1,0.84,8.94,13.11,5.72,Normal
2023-08-17,THA01,6.7,0.94,0.97,0.92,8.34,9.18,7.79,Normal
2023-08-18,THA01,1.5,0.93,0.94,0.91,8.05,8.33,7.52,Normal
2023-08-19,THA01,0.0,0.9,0.93,0.81,7.24,8.06,5.0,Normal
2023-08-20,THA01,0.0,0.89,0.94,0.79,6.92,8.33,4.54,Normal
2023-08-21,THA01,0.0,0.93,1.01,0.86,7.97,10.34,6.22,Normal
2023-08-22,THA01,7.0,0.97,1.03,0.91,9.26,10.94,7.52,Normal
2023-08-23,THA01,0.0,0.93,0.98,0.9,8.18,9.46,7.25,Normal
2023-08-24,THA01,0.0,1.02,1.1,0.89,10.63,13.11,6.99,Normal
2023-08-25,THA01,0.0,0.97,1.03,0.92,9.17,10.94,7.79,Normal
2023-08-26,THA01,2.0,0.9,0.92,0.87,7.17,7.79,6.47,Normal
2023-08-27,THA01,1.8,0.88,0.97,0.79,6.67,9.18,4.54,Normal
2023-08-28,THA01,7.1,0.88,0.91,0.85,6.68,7.52,5.97,Normal
2023-08-29,THA01,56.7,0.86,0.9,0.84,6.14,7.25,5.72,Normal
2023-08-30,THA01,33.5,0.88,0.9,0.84,6.61,7.25,5.72,Normal
2023-08-31,THA01,76.2,0.89,0.91,0.87,6.9,7.52,6.47,Normal
2023-09-01,THA01,64.5,0.84,0.86,0.82,5.84,6.22,5.24,Normal
2023-09-02,THA01,52.2,0.82,0.85,0.81,5.31,5.97,5.0,Normal
2023-09-03,THA01,39.4,0.81,0.85,0.77,5.06,5.97,4.09,Normal
2023-09-04,THA01,5.9,0.83,0.91,0.79,5.6,7.52,4.54,Normal
2023-09-05,THA01,63.3,0.81,0.85,0.75,4.95,5.97,3.65,Normal
2023-09-06,THA01,12.7,0.78,0.84,0.74,4.23,5.72,3.44,Normal
2023-09-07,THA01,7.1,0.77,0.82,0.74,4.19,5.24,3.44,Normal
2023-09-08,THA01,3.9,0.79,0.82,0.73,4.59,5.24,3.23,Normal
2023-09-09,THA01,3.4,0.78,0.82,0.74,4.34,5.24,3.44,Normal
2023-09-10,THA01,32.9,1.25,2.22,0.74,21.66,60.96,3.44,Normal
2023-09-11,THA01,10.8,1.39,1.82,1.19,23.65,41.42,16.07,Normal
2023-09-12,THA01,10.1,1.66,2.2,1.25,35.33,59.93,18.15,Normal
2023-09-13,THA01,9.8,2.8,3.18,2.02,93.97,116.46,50.9,Normal
2023-09-14,THA01,31.3,2.85,3.3,2.41,96.36,124.15,71.03,Normal
2023-09-15,THA01,2.1,2.98,3.56,2.27,105.18,141.33,63.56,Normal
2023-09-16,THA01,0.0,2.86,3.37,2.42,97.25,128.7,71.58,Normal
2023-09-17,THA01,13.5,2.42,3.31,2.13,72.28,124.8,56.36,Normal
2023-09-18,THA01,4.9,3.61,4.12,3.11,145.27,180.62,112.05,Alert
2023-09-19,THA01,33.2,2.63,3.04,2.45,83.3,107.69,73.22,Normal
2023-09-20,THA01,0.5,2.64,3.2,2.25,84.46,117.73,62.52,Normal
2023-09-21,THA01,1.8,2.13,2.24,1.89,56.64,62.0,44.67,Normal
2023-09-22,THA01,49.6,1.95,2.61,1.81,47.73,82.15,40.97,Normal
2023-09-23,THA01,4.0,2.65,3.24,2.3,84.99,120.29,65.14,Normal
2023-09-24,THA01,10.3,2.08,2.28,1.87,53.83,64.09,43.73,Normal
2023-09-25,THA01,12.8,2.04,2.23,1.86,51.87,61.48,43.27,Normal
2023-09-26,THA01,118.7,2.29,2.43,2.13,64.7,72.12,56.36,Normal
2023-09-27,THA01,90.5,2.42,2.6,2.26,71.45,81.58,63.04,Normal
2023-09-28,THA01,32.0,2.02,2.28,1.89,50.81,64.09,44.67,Normal
2023-09-29,THA01,21.3,1.87,2.23,1.69,43.67,61.48,35.61,Normal
2023-09-30,THA01,21.7,2,2.2,1.92,50.14,59.93,46.08,Normal
2023-10-01,THA01,3.9,1.99,2.42,1.75,49.73,71.58,38.26,Normal
2023-10-02,THA01,36.6,2.46,3.01,2.0,74.25,105.84,49.92,Normal
2023-10-03,THA01,50.5,1.85,2.0,1.72,43.06,49.92,36.93,Normal
2023-10-04,THA01,19.8,1.8,1.99,1.72,40.72,49.44,36.93,Normal
2023-10-05,THA01,29.9,2.28,2.67,1.92,64.16,85.58,46.08,Normal
2023-10-06,THA01,75.3,1.98,2.21,1.79,48.88,60.44,40.06,Normal
2023-10-07,THA01,28.9,1.76,1.87,1.55,38.74,43.73,29.66,Normal
2023-10-08,THA01,0.0,2.72,3.91,1.66,92.69,165.53,34.3,Normal
2023-10-09,THA01,16.2,3.39,4.25,2.42,132.07,190.16,71.58,Alert
2023-10-10,THA01,32.6,4.78,5.69,3.34,233.81,305.58,126.75,Alert
2023-10-11,THA01,44.0,4.22,5.41,3.32,190,281.82,125.45,Alert
2023-10-12,THA01,0.0,3.4,3.97,2.84,131.27,169.8,95.54,Normal
2023-10-13,THA01,15.1,2.95,3.48,2.68,102.19,135.97,86.16,Normal
2023-10-14,THA01,0.0,2.84,3.29,2.65,95.76,123.5,84.43,Normal
2023-10-15,THA01,2.5,2.99,3.32,2.64,105.18,125.45,83.86,Normal
2023-10-16,THA01,0.0,3,3.55,2.78,105.42,140.65,91.98,Normal
2023-10-17,THA01,9.3,2.87,3.13,2.74,97.15,113.3,89.64,Normal
2023-10-18,THA01,21.5,3.23,4.89,2.83,120.99,239.34,94.94,Alert
2023-10-19,THA01,13.9,3.97,4.99,3.0,171.52,247.34,105.22,Alert
2023-10-20,THA01,1.0,2.9,3.4,2.6,99.34,130.67,81.58,Normal
2023-10-21,THA01,16.5,2.45,2.59,2.31,73.21,81.01,65.67,Normal
2023-10-22,THA01,125.2,2.43,3.12,2.14,72.29,112.67,56.87,Normal
2023-10-23,THA01,0.0,3.56,4.39,2.82,142.25,200.61,94.35,Alert
2023-10-24,THA01,0.0,3.31,4.42,2.65,126.37,202.88,84.43,Alert
2023-10-25,THA01,1.0,2.45,2.64,2.3,73.18,83.86,65.14,Normal
2023-10-26,THA01,43.3,2.34,2.55,2.28,67.22,78.76,64.09,Normal
2023-10-27,THA01,21.2,2.29,2.6,2.12,64.62,81.58,55.86,Normal
2023-10-28,THA01,10.2,1.99,2.11,1.83,49.37,55.35,41.88,Normal
2023-10-29,THA01,29.0,2,2.18,1.72,50.14,58.9,36.93,Normal
2023-10-30,THA01,21.9,2.24,3.16,1.83,63.4,115.19,41.88,Normal
2023-10-31,THA01,80.2,2.46,3.03,2.25,74.26,107.07,62.52,Normal
2023-11-01,THA01,41.7,2.28,2.79,2.08,64.28,92.57,53.86,Normal
2023-11-02,THA01,93.7,2.35,2.81,2.24,68.18,93.76,62.0,Normal
2023-11-03,THA01,0.9,2.32,3.32,1.91,67.4,125.45,45.61,Normal
2023-11-04,THA01,4.2,3.35,4.5,2.57,129.92,208.95,79.88,Alert
2023-11-05,THA01,26.0,2.49,2.95,2.2,75.56,102.16,59.93,Normal
2023-11-06,THA01,3.4,2.4,2.98,2.18,71.11,104.0,58.9,Normal
2023-11-07,THA01,83.9,2.29,2.58,2.12,64.97,80.45,55.86,Normal
2023-11-08,THA01,45.7,2.15,2.73,1.87,57.61,89.05,43.73,Normal
2023-11-09,THA01,38.3,2.37,2.91,2.01,69.59,99.74,50.41,Normal
2023-11-10,THA01,0.9,2.47,3.74,1.88,76.41,153.63,44.2,Normal
2023-11-11,THA01,1.5,2.34,3.46,1.98,68.4,134.64,48.95,Normal
2023-11-12,THA01,95.3,3.09,3.74,2.38,111.8,153.63,69.41,Normal
2023-11-13,THA01,0.5,3.17,3.97,2.47,117.15,169.8,74.31,Normal
2023-11-14,THA01,1.5,2.85,3.92,2.37,97.22,166.24,68.87,Normal
2023-11-15,THA01,3.4,2.95,4.09,2.35,104.15,178.44,67.8,Alert
2023-11-16,THA01,0.0,2.34,2.6,2.18,67.13,81.58,58.9,Normal
2023-11-17,THA01,3.6,2.58,3.42,2.25,81.34,131.99,62.52,Normal
2023-11-18,THA01,3.3,2.82,3.41,2.3,94.83,131.33,65.14,Normal
2023-11-19,THA01,0.0,3.11,4.1,2.36,113.52,179.16,68.34,Alert
2023-11-20,THA01,0.0,2.6,3.06,2.3,82.16,108.93,65.14,Normal
2023-11-21,THA01,38.5,2.64,3.2,2.26,84.69,117.73,63.04,Normal
2023-11-22,THA01,106.2,2.4,3.07,2.16,71.06,109.55,57.88,Normal
2023-11-23,THA01,1.3,2.28,2.58,2.05,64.09,80.45,52.37,Normal
2023-11-24,THA01,15.4,2.77,4.39,1.98,96.86,200.61,48.95,Alert
2023-11-25,THA01,2.8,2.68,3.72,2.22,87.65,152.24,60.96,Normal
2023-11-26,THA01,2.5,2.16,2.39,2.0,58.22,69.95,49.92,Normal
2023-11-27,THA01,1.4,1.94,2.07,1.85,47.04,53.36,42.81,Normal
2023-11-28,THA01,28.6,1.78,1.85,1.62,39.5,42.81,32.59,Normal
2023-11-29,THA01,77.9,1.89,2.97,1.63,45.08,103.38,33.02,Normal
2023-11-30,THA01,0.0,2.35,3.02,1.8,68.73,106.45,40.51,Normal
2023-12-01,THA01,0.6,2.26,3.05,1.78,63.94,108.31,39.61,Normal
2023-12-02,THA01,0.0,1.78,2.23,1.65,40.01,61.48,33.87,Normal
2023-12-03,THA01,84.8,2.27,3.26,1.68,65.64,121.57,35.17,Normal
2023-12-04,THA01,14.9,2.49,3.87,1.91,77.8,162.7,45.61,Normal
2023-12-05,THA01,27.3,2.99,4.3,2.22,107.92,193.88,60.96,Alert
2023-12-06,THA01,10.2,2.18,2.68,1.97,59.03,86.16,48.47,Normal
2023-12-07,THA01,69.0,2.08,2.53,1.83,53.96,77.64,41.88,Normal
2023-12-08,THA01,55.8,1.91,2.18,1.71,45.61,58.9,36.48,Normal
2023-12-09,THA01,33.5,1.76,2.2,1.65,38.89,59.93,33.87,Normal
2023-12-10,THA01,32.9,2.28,3.75,1.57,69.55,154.32,30.49,Normal
2023-12-11,THA01,37.0,2.71,4.02,1.8,91.91,173.38,40.51,Alert
2023-12-12,THA01,32.0,2.07,3.29,1.74,54.41,123.5,37.81,Normal
2023-12-13,THA01,44.5,1.67,1.76,1.61,34.9,38.71,32.17,Normal
2023-12-14,THA01,0.8,1.57,1.63,1.42,30.63,33.02,24.46,Normal
2023-12-15,THA01,66.8,1.57,1.83,1.49,30.41,41.88,27.22,Normal
2023-12-16,THA01,97.2,3.59,4.55,1.96,146.19,212.77,47.99,Alert
2023-12-17,THA01,0.0,2.62,2.99,2.5,82.62,104.61,75.97,Normal
2023-12-18,THA01,57.3,2.77,3.26,2.47,91.9,121.57,74.31,Normal
2023-12-19,THA01,25.9,2.57,3.23,1.96,80.9,119.64,47.99,Normal
2023-12-20,THA01,1.5,2.98,3.48,2.42,104.57,135.97,71.58,Normal
2023-12-21,THA01,0.0,2.68,3.18,2.33,86.23,116.46,66.73,Normal
2023-12-22,THA01,2.1,2.64,3.06,2.23,84.43,108.93,61.48,Normal
2023-12-23,THA01,0.0,2.54,3.74,2.12,79.17,153.63,55.86,Normal
2023-12-24,THA01,0.0,3.62,4.79,2.51,148.76,231.42,76.53,Alert
2023-12-25,THA01,3.5,3.4,4.7,2.57,132.63,224.37,79.88,Alert
2023-12-26,THA01,3.4,2.46,3.29,2.26,74.04,123.5,63.04,Normal
2023-12-27,THA01,5.8,2.64,3.92,2.09,86.44,166.24,54.35,Normal
2023-12-28,THA01,3.1,3.79,5.59,2.94,162.29,297.03,101.56,Alert
2023-12-29,THA01,1.6,3.57,5.62,2.49,148.88,299.59,75.42,Alert
2023-12-30,THA01,6.0,2.93,4.18,2.32,103.91,185.0,66.2,Alert
2023-12-31,THA01,64.0,2.98,4.07,2.43,105,176.99,72.12,Alert
2024-01-01,THA01,93.6,2.3,2.86,2.11,65.47,96.73,55.35,Normal
2024-01-02,THA01,0.0,1.99,2.1,1.85,49.4,54.85,42.81,Normal
2024-01-03,THA01,3.4,1.91,2.12,1.79,45.88,55.86,40.06,Normal
2024-01-04,THA01,0.0,1.8,2.05,1.7,40.45,52.37,36.04,Normal
2024-01-05,THA01,19.6,1.67,1.78,1.61,34.76,39.61,32.17,Normal
2024-01-06,THA01,85.7,1.62,1.68,1.54,32.46,35.17,29.25,Normal
2024-01-07,THA01,53.0,1.62,1.88,1.5,32.51,44.2,27.62,Normal
2024-01-08,THA01,12.5,1.51,1.61,1.4,28.08,32.17,23.69,Normal
2024-01-09,THA01,0.0,1.52,1.9,1.18,28.64,45.14,15.73,Normal
2024-01-10,THA01,3.8,1.53,1.92,1.43,28.97,46.08,24.85,Normal
2024-01-11,THA01,2.3,1.43,1.5,1.36,25.02,27.62,22.16,Normal
2024-01-12,THA01,0.0,1.86,2.9,1.34,46.71,99.14,21.42,Normal
2024-01-13,THA01,0.0,2.47,4.69,1.58,81.67,223.59,30.91,Alert
2024-01-14,THA01,0.0,2.62,4.44,1.79,86.79,204.39,40.06,Alert
2024-01-15,THA01,0.0,1.7,1.84,1.54,36.16,42.34,29.25,Normal
2024-01-16,THA01,0.0,1.65,1.84,1.52,34.13,42.34,28.43,Normal
2024-01-17,THA01,0.0,2.36,3.24,1.78,70,120.29,39.61,Normal
2024-01-18,THA01,4.3,2.69,3.96,1.93,89.18,169.09,46.56,Normal
2024-01-19,THA01,36.4,3.39,4.48,2.41,132.56,207.42,71.03,Alert
2024-01-20,THA01,28.1,2.33,3.92,1.98,68.27,166.24,48.95,Normal
2024-01-21,THA01,0.0,2.16,2.35,1.96,58.12,67.8,47.99,Normal
2024-01-22,THA01,0.7,1.9,2.21,1.7,45.05,60.44,36.04,Normal
2024-01-23,THA01,0.0,1.78,1.87,1.7,39.57,43.73,36.04,Normal
2024-01-24,THA01,0.0,1.67,1.9,1.56,34.77,45.14,30.08,Normal
2024-01-25,THA01,0.0,1.56,1.69,1.53,30.1,35.61,28.84,Normal
2024-01-26,THA01,0.0,1.49,1.6,1.42,27.31,31.75,24.46,Normal
2024-01-27,THA01,0.0,1.42,1.73,1.24,24.51,37.37,17.8,Normal
2024-01-28,THA01,1.4,1.37,1.41,1.34,22.53,24.07,21.42,Normal
2024-01-29,THA01,70.6,1.32,1.4,1.23,20.67,23.69,17.45,Normal
2024-01-30,THA01,43.1,1.28,1.4,1.22,19.38,23.69,17.1,Normal
2024-01-31,THA01,114.5,1.79,2.98,1.43,41.94,104.0,24.85,Normal
2024-02-01,THA01,50.4,1.74,2.22,1.55,38.04,60.96,29.66,Normal
2024-02-02,THA01,9.8,1.68,2.05,1.46,35.23,52.37,26.03,Normal
2024-02-03,THA01,3.8,1.38,1.45,1.27,23.04,25.63,18.86,Normal
2024-02-04,THA01,30.5,1.38,1.46,1.32,22.94,26.03,20.68,Normal
2024-02-05,THA01,5.7,1.31,1.38,1.25,20.34,22.92,18.15,Normal
2024-02-06,THA01,0.0,1.24,1.27,1.22,17.66,18.86,17.1,Normal
2024-02-07,THA01,0.0,1.19,1.22,1.11,16.04,17.1,13.43,Normal
2024-02-08,THA01,0.0,1.16,1.18,1.11,14.93,15.73,13.43,Normal
2024-02-09,THA01,0.0,1.13,1.38,0.9,14.3,22.92,7.25,Normal
2024-02-10,THA01,0.0,1.43,2.0,1.04,25.93,49.92,11.24,Normal
2024-02-11,THA01,0.0,1.54,2.88,1.08,31.31,97.93,12.47,Normal
2024-02-12,THA01,0.0,2.51,4.1,1.54,81.14,179.16,29.25,Alert
2024-02-13,THA01,0.0,2.16,3.38,0.81,65.87,129.36,5.0,Normal
2024-02-14,THA01,0.0,1.71,2.89,0.69,40.81,98.53,2.45,Normal
2024-02-15,THA01,0.0,1.74,2.1,1.59,37.99,54.85,31.33,Normal
2024-02-16,THA01,0.0,1.62,2.25,1.43,32.83,62.52,24.85,Normal
2024-02-17,THA01,0.5,1.67,2.0,1.48,35.09,49.92,26.82,Normal
2024-02-18,THA01,0.0,1.55,1.92,1.39,29.79,46.08,23.3,Normal
2024-02-19,THA01,0.0,1.36,1.42,1.32,22.09,24.46,20.68,Normal
2024-02-20,THA01,0.0,1.28,1.33,1.2,19.12,21.05,16.41,Normal
2024-02-21,THA01,0.0,1.24,1.42,1.14,17.94,24.46,14.4,Normal
2024-02-22,THA01,1.1,1.19,1.26,1.12,16.1,18.51,13.75,Normal
2024-02-23,THA01,0.0,1.13,1.2,1.07,14.23,16.41,12.16,Normal
2024-02-24,THA01,8.9,1.11,1.18,1.05,13.51,15.73,11.54,Normal
2024-02-25,THA01,0.0,1.12,1.16,1.04,13.6,15.06,11.24,Normal
2024-02-26,THA01,0.0,1.09,1.13,1.04,12.79,14.07,11.24,Normal
2024-02-27,THA01,0.0,1.09,1.16,1.0,12.67,15.06,10.04,Normal
2024-02-28,THA01,0.0,1.05,1.1,1.0,11.43,13.11,10.04,Normal
2024-02-29,THA01,4.1,1.03,1.1,1.0,10.79,13.11,10.04,Normal
2024-03-01,THA01,0.0,1.03,1.05,1.0,10.81,11.54,10.04,Normal
2024-03-02,THA01,0.0,0.99,1.02,0.97,9.68,10.64,9.18,Normal
2024-03-03,THA01,0.0,0.96,0.98,0.93,8.93,9.46,8.06,Normal
2024-03-04,THA01,0.0,0.98,1.12,0.92,9.55,13.75,7.79,Normal
2024-03-05,THA01,0.0,0.95,0.98,0.91,8.57,9.46,7.52,Normal
2024-03-06,THA01,0.0,1.05,1.2,0.91,11.57,16.41,7.52,Normal
2024-03-07,THA01,37.1,1.08,1.23,0.95,12.6,17.45,8.61,Normal
2024-03-08,THA01,20.6,1.02,1.17,0.96,10.66,15.4,8.89,Normal
2024-03-09,THA01,0.0,0.92,0.97,0.88,7.87,9.18,6.73,Normal
2024-03-10,THA01,0.0,0.9,1.0,0.85,7.39,10.04,5.97,Normal
2024-03-11,THA01,0.0,0.88,0.96,0.83,#DIV/0!,0.0,0.0,Normal
2024-03-12,THA01,0.0,0.9,1.0,0.8,7.27,10.04,4.77,Normal
2024-03-13,THA01,36.1,0.88,0.97,0.8,6.76,9.18,4.77,Normal
2024-03-14,THA01,0.0,0.84,0.95,0.77,5.76,8.61,4.09,Normal
2024-03-15,THA01,0.0,0.89,0.94,0.83,7.04,8.33,5.48,Normal
2024-03-16,THA01,0.0,0.9,0.98,0.8,7.33,9.46,4.77,Normal
2024-03-17,THA01,0.0,0.88,0.92,0.79,6.63,7.79,4.54,Normal
2024-03-18,THA01,1.2,0.83,0.9,0.77,5.54,7.25,4.09,Normal
2024-03-19,THA01,0.0,0.98,1.7,0.79,9.97,36.04,4.54,Normal
2024-03-20,THA01,0.0,1.26,1.95,0.99,19.39,47.51,9.75,Normal
2024-03-21,THA01,0.8,1.15,1.47,0.97,14.92,26.42,9.18,Normal
2024-03-22,THA01,8.8,0.93,1.08,0.82,8.1,12.47,5.24,Normal
2024-03-23,THA01,14.3,0.86,0.93,0.77,6.27,8.06,4.09,Normal
2024-03-24,THA01,69.0,0.82,0.97,0.72,5.34,9.18,3.03,Normal
2024-03-25,THA01,0.0,0.89,1.83,0.75,7.55,41.88,3.65,Normal
2024-03-26,THA01,23.5,1.07,1.31,0.85,12.44,20.31,5.97,Normal
2024-03-27,THA01,51.8,0.84,0.96,0.78,5.83,8.89,4.31,Normal
2024-03-28,THA01,2.0,0.88,0.99,0.8,6.69,9.75,4.77,Normal
2024-03-29,THA01,3.5,0.86,0.92,0.8,6.22,7.79,4.77,Normal
2024-03-30,THA01,2.8,0.82,0.89,0.75,5.23,6.99,3.65,Normal
2024-03-31,THA01,34.2,0.86,0.98,0.78,6.24,9.46,4.31,Normal
2024-04-01,THA01,19.0,0.8,0.86,0.75,4.82,6.22,3.65,Normal
2024-04-02,THA01,51.8,0.78,0.86,0.73,4.38,6.22,3.23,Normal
2024-04-03,THA01,3.5,0.81,0.87,0.76,5.11,6.47,3.87,Normal
2024-04-04,THA01,8.5,0.91,1.11,0.8,7.53,13.43,4.77,Normal
2024-04-05,THA01,14.5,1.79,2.37,1.13,41.63,68.87,14.07,Normal
2024-04-06,THA01,7.2,1.58,2.28,1.13,31.84,64.09,14.07,Normal
2024-04-07,THA01,7.6,1.12,1.42,0.99,13.86,24.46,9.75,Normal
2024-04-08,THA01,0.0,1.46,1.66,1.12,26.04,34.3,13.75,Normal
2024-04-09,THA01,0.0,1.33,1.68,1.09,21.31,35.17,12.79,Normal
2024-04-10,THA01,19.9,1.19,1.35,1.04,16.28,21.79,11.24,Normal
2024-04-11,THA01,80.5,1.2,1.43,1.05,16.5,24.85,11.54,Normal
2024-04-12,THA01,0.0,1.17,1.46,1.02,15.42,26.03,10.64,Normal
2024-04-13,THA01,0.0,1.49,1.96,1.27,27.48,47.99,18.86,Normal
2024-04-14,THA01,48.3,1.6,2.14,1.24,32.14,56.87,17.8,Normal
2024-04-15,THA01,23.5,1.62,2.17,1.27,33.17,58.39,18.86,Normal
2024-04-16,THA01,0.0,1.39,1.78,1.17,23.65,39.61,15.4,Normal
2024-04-17,THA01,35.6,1.42,1.76,1.25,24.63,38.71,18.15,Normal
2024-04-18,THA01,1.9,1.33,1.56,1.15,21.3,30.08,14.73,Normal
2024-04-19,THA01,0.0,1.2,1.33,1.09,16.51,21.05,12.79,Normal
2024-04-20,THA01,2.3,1.13,1.26,1.03,13.99,18.51,10.94,Normal
2024-04-21,THA01,0.0,1.13,1.25,1.05,14.01,18.15,11.54,Normal
2024-04-22,THA01,0.0,1.06,1.28,0.96,12.01,19.22,8.89,Normal
2024-04-23,THA01,0.0,1.41,2.49,0.95,27.29,75.42,8.61,Normal
2024-04-24,THA01,12.2,1.42,2.2,1.15,25.24,59.93,14.73,Normal
2024-04-25,THA01,0.0,1.06,1.15,1.0,11.81,14.73,10.04,Normal
2024-04-26,THA01,0.0,1.11,1.5,0.94,13.65,27.62,8.33,Normal
2024-04-27,THA01,55.0,1.29,1.4,1.17,19.65,23.69,15.4,Normal
2024-04-28,THA01,0.0,1.16,1.22,1.06,14.93,17.1,11.85,Normal
2024-04-29,THA01,45.3,1.31,2.24,1.01,22.14,62.0,10.34,Normal
2024-04-30,THA01,52.6,1.7,2.26,1.25,37.1,63.04,18.15,Normal
2024-05-01,THA01,0.0,1.45,1.64,1.28,25.59,33.44,19.22,Normal
2024-05-02,THA01,0.0,1.22,1.39,1.07,17.08,23.3,12.16,Normal
2024-05-03,THA01,0.0,1.24,2.23,1.12,18.23,61.48,13.75,Normal
2024-05-04,THA01,0.0,1.2,1.73,1.03,16.68,37.37,10.94,Normal
2024-05-05,THA01,0.0,1.45,2.07,1.12,26.57,53.36,13.75,Normal
2024-05-06,THA01,0.8,1.51,2.05,1.29,28.31,52.37,19.58,Normal
2024-05-07,THA01,0.0,1.23,1.32,1.14,17.44,20.68,14.4,Normal
2024-05-08,THA01,0.0,1.07,1.14,1.0,12.21,14.4,10.04,Normal
2024-05-09,THA01,1.0,1.79,4.42,1.05,50.87,202.88,11.54,Alert
2024-05-10,THA01,99.0,2.67,4.42,1.98,89.08,202.88,48.95,Alert
2024-05-11,THA01,7.6,1.65,2.13,1.53,34.04,56.36,28.84,Normal
2024-05-12,THA01,2.6,1.56,2.1,1.16,30.82,54.85,15.06,Normal
2024-05-13,THA01,59.6,1.54,1.84,1.35,29.55,42.34,21.79,Normal
2024-05-14,THA01,27.2,1.36,1.46,1.3,22.31,26.03,19.94,Normal
2024-05-15,THA01,3.6,1.23,1.29,1.19,17.53,19.58,16.07,Normal
2024-05-16,THA01,3.2,1.17,1.19,1.14,15.51,16.07,14.4,Normal
2024-05-17,THA01,52.3,1.13,1.15,1.1,14.12,14.73,13.11,Normal
2024-05-18,THA01,21.1,1.09,1.15,1.03,12.81,14.73,10.94,Normal
2024-05-19,THA01,45.9,1.17,1.3,1.05,15.6,19.94,11.54,Normal
2024-05-20,THA01,62.2,1.1,1.23,1.05,13.12,17.45,11.54,Normal
2024-05-21,THA01,43.4,1.21,1.29,1.1,16.66,19.58,13.11,Normal
2024-05-22,THA01,25.2,1.72,2.74,1.16,39.75,89.64,15.06,Normal
2024-05-23,THA01,20.5,1.7,2.29,1.38,36.78,64.62,22.92,Normal
2024-05-24,THA01,28.6,1.93,2.69,1.34,47.98,86.73,21.42,Normal
2024-05-25,THA01,42.9,1.74,2.14,1.5,38.1,56.87,27.62,Normal
2024-05-26,THA01,44.4,2.4,3.07,1.85,71.88,109.55,42.81,Normal
2024-05-27,THA01,70.6,2.37,3.07,1.95,69.66,109.55,47.51,Normal
2024-05-28,THA01,37.1,1.95,2.17,1.7,47.65,58.39,36.04,Normal
2024-05-29,THA01,29.2,1.88,2.43,1.61,44.63,72.12,32.17,Normal
2024-05-30,THA01,4.7,1.72,2.12,1.58,37.16,55.86,30.91,Normal
2024-05-31,THA01,59.1,2.32,2.92,1.73,67.74,100.34,37.37,Normal
2024-06-01,THA01,234.8,2.82,3.56,2.35,95.44,141.33,67.8,Normal
